Tanggal,Wilayah,Seri,Penjualan Harian (Unit),Sumber,Status,Avg_Sales,Max_Sales,Avg_LT,Max_LT,Safety_Stock,Reorder_Point
2024-05-29,Europe,Other,6874.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-05-29,Latin America,Other,2864.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-05-29,Middle East & Africa,Other,2291.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-05-30,Asia,Redmi,181034.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-05-30,Europe,Redmi,74911.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-05-30,Latin America,Redmi,31213.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-05-30,Middle East & Africa,Redmi,24970.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-05-30,Asia,Xiaomi Flagship,21348.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-05-30,Europe,Xiaomi Flagship,8834.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-05-30,Latin America,Xiaomi Flagship,3681.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-05-30,Middle East & Africa,Xiaomi Flagship,2945.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-05-30,Asia,POCO,30457.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-05-30,Europe,POCO,12603.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-05-30,Latin America,POCO,5251.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-05-30,Middle East & Africa,POCO,4201.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-05-30,Asia,Black Shark,4839.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-05-30,Europe,Black Shark,2002.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-05-30,Latin America,Black Shark,834.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-05-30,Middle East & Africa,Black Shark,667.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-05-30,Asia,Other,18502.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-05-30,Europe,Other,7656.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-05-30,Latin America,Other,3190.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-05-30,Middle East & Africa,Other,2552.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-05-31,Asia,Redmi,168295.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-05-31,Europe,Redmi,69639.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-05-31,Latin America,Redmi,29016.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-05-31,Middle East & Africa,Redmi,23213.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-05-31,Asia,Xiaomi Flagship,19846.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-05-31,Europe,Xiaomi Flagship,8212.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-05-31,Latin America,Xiaomi Flagship,3422.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-05-31,Middle East & Africa,Xiaomi Flagship,2737.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-05-31,Asia,POCO,28314.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-05-31,Europe,POCO,11716.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-05-31,Latin America,POCO,4882.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-05-31,Middle East & Africa,POCO,3905.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-05-31,Asia,Black Shark,4498.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-05-31,Europe,Black Shark,1861.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-05-31,Latin America,Black Shark,776.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-05-31,Middle East & Africa,Black Shark,620.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-05-31,Asia,Other,17200.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-05-31,Europe,Other,7117.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-05-31,Latin America,Other,2966.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-05-31,Middle East & Africa,Other,2372.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-06-01,Asia,Redmi,179761.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-06-01,Europe,Redmi,74384.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-06-01,Latin America,Redmi,30993.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-06-01,Middle East & Africa,Redmi,24795.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-06-01,Asia,Xiaomi Flagship,21198.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-06-01,Europe,Xiaomi Flagship,8772.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-06-01,Latin America,Xiaomi Flagship,3655.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-06-01,Middle East & Africa,Xiaomi Flagship,2924.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-06-01,Asia,POCO,30243.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-06-01,Europe,POCO,12514.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-06-01,Latin America,POCO,5214.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-06-01,Middle East & Africa,POCO,4171.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-06-01,Asia,Black Shark,4805.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-06-01,Europe,Black Shark,1988.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-06-01,Latin America,Black Shark,828.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-06-01,Middle East & Africa,Black Shark,663.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-06-01,Asia,Other,18372.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-06-01,Europe,Other,7602.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-06-01,Latin America,Other,3168.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-06-01,Middle East & Africa,Other,2534.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-06-02,Asia,Redmi,173437.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-06-02,Europe,Redmi,71767.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-06-02,Latin America,Redmi,29903.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-06-02,Middle East & Africa,Redmi,23922.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-06-02,Asia,Xiaomi Flagship,20452.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-06-02,Europe,Xiaomi Flagship,8463.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-06-02,Latin America,Xiaomi Flagship,3526.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-06-02,Middle East & Africa,Xiaomi Flagship,2821.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-06-02,Asia,POCO,29179.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-06-02,Europe,POCO,12074.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-06-02,Latin America,POCO,5031.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-06-02,Middle East & Africa,POCO,4025.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-06-02,Asia,Black Shark,4636.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-06-02,Europe,Black Shark,1918.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-06-02,Latin America,Black Shark,799.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-06-02,Middle East & Africa,Black Shark,639.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-06-02,Asia,Other,17725.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-06-02,Europe,Other,7335.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-06-02,Latin America,Other,3056.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-06-02,Middle East & Africa,Other,2445.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-06-03,Asia,Redmi,155020.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-06-03,Europe,Redmi,64146.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-06-03,Latin America,Redmi,26728.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-06-03,Middle East & Africa,Redmi,21382.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-06-03,Asia,Xiaomi Flagship,18281.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-06-03,Europe,Xiaomi Flagship,7564.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-06-03,Latin America,Xiaomi Flagship,3152.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-06-03,Middle East & Africa,Xiaomi Flagship,2521.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-06-03,Asia,POCO,26080.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-06-03,Europe,POCO,10792.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-06-03,Latin America,POCO,4497.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-06-03,Middle East & Africa,POCO,3597.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-06-03,Asia,Black Shark,4144.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-06-03,Europe,Black Shark,1715.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-06-03,Latin America,Black Shark,714.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-06-03,Middle East & Africa,Black Shark,572.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-06-03,Asia,Other,15843.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-06-03,Europe,Other,6556.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-06-03,Latin America,Other,2732.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-06-03,Middle East & Africa,Other,2185.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-06-04,Asia,Redmi,176935.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-06-04,Europe,Redmi,73214.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-06-04,Latin America,Redmi,30506.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-06-04,Middle East & Africa,Redmi,24405.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-06-04,Asia,Xiaomi Flagship,20865.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-06-04,Europe,Xiaomi Flagship,8634.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-06-04,Latin America,Xiaomi Flagship,3597.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-06-04,Middle East & Africa,Xiaomi Flagship,2878.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-06-04,Asia,POCO,29767.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-06-04,Europe,POCO,12318.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-06-04,Latin America,POCO,5132.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-06-04,Middle East & Africa,POCO,4106.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-06-04,Asia,Black Shark,4729.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-06-04,Europe,Black Shark,1957.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-06-04,Latin America,Black Shark,815.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-06-04,Middle East & Africa,Black Shark,652.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-06-04,Asia,Other,18083.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-06-04,Europe,Other,7483.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-06-04,Latin America,Other,3118.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-06-04,Middle East & Africa,Other,2494.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-06-05,Asia,Redmi,167837.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-06-05,Europe,Redmi,69450.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-06-05,Latin America,Redmi,28937.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-06-05,Middle East & Africa,Redmi,23150.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-06-05,Asia,Xiaomi Flagship,19792.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-06-05,Europe,Xiaomi Flagship,8190.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-06-05,Latin America,Xiaomi Flagship,3412.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-06-05,Middle East & Africa,Xiaomi Flagship,2730.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-06-05,Asia,POCO,28237.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-06-05,Europe,POCO,11684.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-06-05,Latin America,POCO,4868.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-06-05,Middle East & Africa,POCO,3895.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-06-05,Asia,Black Shark,4486.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-06-05,Europe,Black Shark,1856.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-06-05,Latin America,Black Shark,773.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-06-05,Middle East & Africa,Black Shark,619.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-06-05,Asia,Other,17153.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-06-05,Europe,Other,7098.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-06-05,Latin America,Other,2957.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-06-05,Middle East & Africa,Other,2366.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-06-06,Asia,Redmi,173144.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-06-06,Europe,Redmi,71646.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-06-06,Latin America,Redmi,29852.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-06-06,Middle East & Africa,Redmi,23882.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-06-06,Asia,Xiaomi Flagship,20418.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-06-06,Europe,Xiaomi Flagship,8449.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-06-06,Latin America,Xiaomi Flagship,3520.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-06-06,Middle East & Africa,Xiaomi Flagship,2816.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-06-06,Asia,POCO,29130.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-06-06,Europe,POCO,12054.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-06-06,Latin America,POCO,5022.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
